ZipCode,StartTime(UTC)_Traffic,EndTime(UTC)_Traffic,Type_Traffic,Severity_Traffic,Type_Weather,Severity_Weather
86046.0,2018-02-23 13:26:00,2018-02-23 14:11:18,Congestion,2,Snow,Light
86046.0,2018-02-23 13:32:00,2018-02-23 14:13:18,Congestion,2,Snow,Light
86046.0,2018-02-23 13:35:00,2018-02-23 14:16:18,Congestion,2,Snow,Light
86046.0,2018-02-23 13:43:00,2018-02-23 14:23:17,Congestion,1,Snow,Light
86046.0,2018-02-23 13:47:00,2018-02-23 14:29:28,Congestion,2,Snow,Light
86046.0,2018-02-23 13:50:00,2018-02-23 14:30:21,Congestion,2,Snow,Light
86046.0,2018-02-23 13:53:00,2018-02-23 14:33:17,Congestion,2,Snow,Light
86046.0,2018-02-23 16:48:00,2018-02-23 17:30:22,Congestion,0,Snow,Light
86046.0,2018-02-23 17:12:00,2018-02-23 17:53:18,Congestion,0,Snow,Light
86046.0,2018-02-23 17:25:00,2018-02-23 18:06:28,Congestion,2,Snow,Light
86046.0,2018-02-23 17:33:00,2018-02-23 18:15:32,Congestion,2,Snow,Light
86046.0,2018-02-23 17:38:00,2018-02-23 18:18:30,Congestion,2,Snow,Light
86046.0,2018-02-23 17:47:00,2018-02-23 18:50:32,Congestion,1,Snow,Light
86046.0,2018-02-23 17:51:00,2018-02-23 18:32:25,Congestion,1,Snow,Light
86046.0,2018-02-23 17:53:00,2018-02-23 18:33:35,Congestion,0,Snow,Light
86046.0,2018-02-23 18:07:00,2018-02-23 18:50:32,Congestion,0,Snow,Light
86046.0,2018-02-23 18:13:00,2018-02-23 18:53:23,Congestion,2,Snow,Light
86046.0,2018-02-23 18:21:00,2018-02-23 19:02:24,Congestion,1,Snow,Light
86046.0,2018-02-23 18:22:00,2018-02-23 19:02:24,Congestion,2,Snow,Light
86046.0,2018-02-23 18:24:00,2018-02-23 19:05:28,Congestion,0,Snow,Light
86046.0,2018-02-23 18:24:00,2018-02-23 19:05:28,Congestion,1,Snow,Light
86046.0,2018-02-23 18:31:00,2018-02-23 19:31:26,Congestion,3,Snow,Light
86046.0,2018-02-23 18:31:00,2018-02-23 19:11:21,Congestion,2,Snow,Light
86046.0,2018-02-23 18:37:00,2018-02-23 19:17:21,Congestion,3,Snow,Light
86046.0,2018-02-23 18:37:00,2018-02-23 19:18:24,Congestion,2,Snow,Light
86046.0,2018-02-23 18:40:00,2018-02-23 19:20:23,Congestion,1,Snow,Light
86046.0,2018-02-23 18:42:00,2018-02-23 19:22:34,Flow-Incident,3,Snow,Light
86046.0,2018-02-23 18:48:00,2018-02-23 19:29:25,Congestion,1,Snow,Light
86046.0,2018-02-23 18:50:00,2018-02-23 19:32:22,Congestion,2,Snow,Light
86046.0,2018-02-23 18:50:00,2018-02-23 20:56:27,Flow-Incident,3,Snow,Light
86046.0,2018-02-23 18:50:00,2018-02-23 19:31:26,Congestion,2,Snow,Light
86046.0,2018-02-23 18:50:00,2018-02-23 20:59:26,Congestion,3,Snow,Light
86046.0,2018-02-23 18:50:00,2018-02-23 19:32:22,Congestion,1,Snow,Light
86046.0,2018-02-23 19:02:00,2018-02-23 19:43:29,Congestion,1,Snow,Light
86005.0,2018-02-23 19:07:00,2018-02-23 19:48:24,Congestion,2,Snow,Moderate
86046.0,2018-02-23 19:10:00,2018-02-23 19:50:26,Congestion,1,Snow,Light
86046.0,2018-02-23 19:16:00,2018-02-23 19:56:24,Congestion,3,Snow,Light
86046.0,2018-02-23 19:18:00,2018-02-23 20:00:23,Congestion,1,Snow,Light
86046.0,2018-02-23 19:20:00,2018-02-23 21:26:36,Congestion,3,Snow,Light
86046.0,2018-02-23 19:20:00,2018-02-23 21:09:24,Flow-Incident,3,Snow,Light
86046.0,2018-02-23 19:20:00,2018-02-23 21:13:28,Congestion,3,Snow,Light
86046.0,2018-02-23 19:20:00,2018-02-23 20:02:23,Congestion,3,Snow,Light
86046.0,2018-02-23 19:20:00,2018-02-23 21:01:32,Congestion,2,Snow,Light
86046.0,2018-02-23 19:25:00,2018-02-23 20:06:34,Congestion,1,Snow,Light
86046.0,2018-02-23 19:27:00,2018-02-23 20:08:23,Congestion,2,Snow,Light
86046.0,2018-02-23 19:28:00,2018-02-23 20:08:23,Congestion,1,Snow,Light
86046.0,2018-02-23 19:36:00,2018-02-23 20:17:27,Congestion,2,Snow,Light
86046.0,2018-02-23 19:42:00,2018-02-23 20:23:30,Congestion,2,Snow,Light
86046.0,2018-02-23 19:56:00,2018-02-23 20:40:26,Congestion,1,Snow,Light
86046.0,2018-02-23 19:57:00,2018-02-23 20:38:28,Congestion,3,Snow,Light
86046.0,2018-02-23 20:09:00,2018-02-23 20:49:28,Flow-Incident,1,Snow,Light
86046.0,2018-02-23 20:13:00,2018-02-23 20:54:24,Congestion,3,Snow,Light
86046.0,2018-02-23 20:20:00,2018-02-23 21:01:32,Congestion,3,Snow,Light
86046.0,2018-02-23 20:21:00,2018-02-23 21:01:32,Congestion,2,Snow,Light
86046.0,2018-02-23 20:25:00,2018-02-23 21:21:32,Congestion,1,Snow,Light
86046.0,2018-02-23 20:29:00,2018-02-23 21:10:24,Congestion,3,Snow,Light
86046.0,2018-02-23 20:32:00,2018-02-23 21:12:22,Congestion,3,Snow,Light
86046.0,2018-02-23 20:33:00,2018-02-23 21:13:28,Congestion,3,Snow,Light
86046.0,2018-02-23 20:34:00,2018-02-23 21:14:24,Congestion,3,Snow,Light
86046.0,2018-02-23 20:38:00,2018-02-23 21:18:31,Congestion,1,Snow,Light
86046.0,2018-02-23 20:40:00,2018-02-23 21:20:31,Congestion,3,Snow,Light
86046.0,2018-02-23 20:48:00,2018-02-23 21:40:29,Congestion,3,Snow,Light
86046.0,2018-02-23 20:48:00,2018-02-23 21:29:23,Congestion,3,Snow,Light
86046.0,2018-02-23 20:52:00,2018-02-23 21:32:25,Congestion,2,Snow,Light
86005.0,2018-02-23 20:59:00,2018-02-23 21:39:34,Congestion,2,Snow,Heavy
86005.0,2018-02-23 21:01:00,2018-02-23 21:54:30,Congestion,1,Snow,Heavy
86005.0,2018-02-23 21:31:00,2018-02-23 22:12:34,Congestion,1,Snow,Heavy
86005.0,2018-02-23 22:06:00,2018-02-23 22:51:28,Congestion,1,Snow,Heavy
86005.0,2018-02-23 22:07:00,2018-02-23 22:47:28,Congestion,2,Snow,Heavy
86005.0,2018-02-23 22:09:00,2018-02-23 22:49:24,Congestion,1,Snow,Heavy
86005.0,2018-02-23 22:17:00,2018-02-23 22:57:39,Congestion,3,Snow,Heavy
86005.0,2018-02-23 22:18:00,2018-02-23 22:59:25,Congestion,1,Snow,Heavy
86046.0,2018-02-23 23:40:00,2018-02-24 00:30:30,Congestion,2,Snow,Light
86046.0,2018-02-23 23:50:00,2018-02-24 00:30:30,Congestion,1,Snow,Light
86005.0,2018-02-24 00:09:00,2018-02-24 00:49:32,Congestion,2,Snow,Light
86005.0,2018-02-24 01:28:00,2018-02-24 02:08:25,Congestion,1,Snow,Light
86005.0,2018-02-24 01:34:00,2018-02-24 02:14:26,Congestion,1,Snow,Light
86005.0,2018-02-24 01:45:00,2018-02-24 02:25:29,Congestion,1,Snow,Light
86005.0,2018-02-24 02:13:00,2018-02-24 02:53:23,Congestion,2,Snow,Light
86005.0,2018-02-24 02:27:00,2018-02-24 03:07:27,Congestion,2,Snow,Light
86005.0,2018-02-24 02:29:00,2018-02-24 03:09:25,Congestion,1,Snow,Light
86046.0,2018-02-24 02:40:00,2018-02-24 03:28:23,Congestion,2,Snow,Light
86046.0,2018-02-24 02:52:00,2018-02-24 03:34:22,Congestion,2,Snow,Light
86046.0,2018-02-24 03:01:00,2018-02-24 03:42:28,Congestion,1,Snow,Light
86046.0,2018-02-24 03:05:00,2018-02-24 03:47:30,Congestion,2,Snow,Light
86046.0,2018-02-24 03:13:00,2018-02-24 04:26:22,Congestion,1,Snow,Light
86046.0,2018-02-24 03:17:00,2018-02-24 03:57:20,Congestion,2,Snow,Light
86005.0,2018-02-24 03:42:00,2018-02-24 04:22:23,Congestion,2,Snow,Light
86005.0,2018-02-24 03:44:00,2018-02-24 04:26:22,Congestion,1,Snow,Light
86005.0,2018-02-24 03:47:00,2018-02-24 04:27:29,Congestion,2,Snow,Light
86046.0,2018-02-24 03:52:00,2018-02-24 04:33:23,Congestion,1,Snow,Light
86005.0,2018-02-24 03:59:00,2018-02-24 04:39:19,Congestion,2,Snow,Light
86046.0,2018-02-24 04:01:00,2018-02-24 04:41:21,Congestion,2,Snow,Light
86046.0,2018-02-24 04:06:00,2018-02-24 04:48:22,Congestion,1,Snow,Light
86005.0,2018-02-24 04:09:00,2018-02-24 04:49:22,Congestion,2,Snow,Light
86047.0,2018-02-24 05:12:00,2018-02-24 05:52:22,Congestion,1,Snow,Light
85034.0,2018-02-27 23:57:00,2018-02-28 00:41:29,Congestion,1,Rain,Light
85024.0,2018-02-28 00:02:00,2018-02-28 00:43:22,Congestion,1,Rain,Light
85024.0,2018-02-28 00:06:00,2018-02-28 01:23:20,Congestion,2,Rain,Light
85024.0,2018-02-28 00:06:00,2018-02-28 01:28:21,Congestion,2,Rain,Light
86301.0,2018-02-28 00:22:00,2018-02-28 01:02:23,Congestion,2,Rain,Light
85212.0,2018-02-28 03:29:00,2018-02-28 04:17:19,Congestion,2,Rain,Light
86005.0,2018-02-28 04:01:00,2018-02-28 04:42:14,Congestion,1,Fog,Severe
86005.0,2018-02-28 04:04:00,2018-02-28 04:45:13,Congestion,2,Fog,Severe
86005.0,2018-02-28 04:07:00,2018-02-28 04:47:17,Congestion,2,Fog,Severe
86005.0,2018-02-28 04:07:00,2018-02-28 05:15:14,Congestion,2,Fog,Severe
86005.0,2018-02-28 04:17:00,2018-02-28 04:57:13,Congestion,1,Fog,Severe
86005.0,2018-02-28 04:19:00,2018-02-28 05:00:13,Congestion,2,Fog,Severe
86005.0,2018-02-28 04:23:00,2018-02-28 05:04:13,Congestion,3,Fog,Severe
85212.0,2018-02-28 04:58:00,2018-02-28 05:42:12,Congestion,0,Rain,Light
86046.0,2018-02-28 07:11:00,2018-02-28 08:14:12,Congestion,2,Snow,Light
86046.0,2018-02-28 07:42:00,2018-02-28 08:40:13,Congestion,2,Snow,Light
86046.0,2018-02-28 07:42:00,2018-02-28 08:46:12,Congestion,2,Snow,Light
86046.0,2018-02-28 08:17:00,2018-02-28 09:16:12,Congestion,2,Snow,Light
86336.0,2018-02-28 08:59:00,2018-02-28 09:42:12,Congestion,2,Snow,Light
86336.0,2018-02-28 08:59:00,2018-02-28 09:41:13,Congestion,2,Snow,Light
86336.0,2018-02-28 09:00:00,2018-02-28 09:41:13,Congestion,1,Snow,Light
86336.0,2018-02-28 09:01:00,2018-02-28 09:42:12,Congestion,1,Snow,Light
86336.0,2018-02-28 09:06:00,2018-02-28 09:47:13,Congestion,2,Snow,Light
86336.0,2018-02-28 09:06:00,2018-02-28 09:48:13,Congestion,2,Snow,Light
86336.0,2018-02-28 09:09:00,2018-02-28 09:49:14,Congestion,1,Snow,Light
86046.0,2018-02-28 09:28:00,2018-02-28 10:15:13,Congestion,1,Snow,Light
86046.0,2018-02-28 09:36:00,2018-02-28 10:42:17,Congestion,2,Snow,Light
86046.0,2018-02-28 10:04:00,2018-02-28 10:44:14,Congestion,1,Snow,Light
86046.0,2018-02-28 10:05:00,2018-02-28 10:46:15,Flow-Incident,1,Snow,Light
86046.0,2018-02-28 10:06:00,2018-02-28 10:46:15,Congestion,1,Snow,Light
86046.0,2018-02-28 10:06:00,2018-02-28 10:49:13,Congestion,1,Snow,Light
86336.0,2018-02-28 10:17:00,2018-02-28 11:07:13,Congestion,1,Snow,Light
86336.0,2018-02-28 10:20:00,2018-02-28 11:04:15,Congestion,3,Snow,Light
86336.0,2018-02-28 10:25:00,2018-02-28 11:06:15,Congestion,1,Snow,Light
86336.0,2018-02-28 10:27:00,2018-02-28 11:07:13,Congestion,1,Snow,Light
86336.0,2018-02-28 10:29:00,2018-02-28 11:10:14,Congestion,2,Snow,Light
86336.0,2018-02-28 10:30:00,2018-02-28 11:10:14,Congestion,2,Snow,Light
86046.0,2018-02-28 10:30:00,2018-02-28 11:12:13,Congestion,1,Snow,Light
86046.0,2018-02-28 10:30:00,2018-02-28 11:10:14,Congestion,2,Snow,Light
86046.0,2018-02-28 10:34:00,2018-02-28 11:15:15,Congestion,2,Snow,Light
86336.0,2018-02-28 10:41:00,2018-02-28 11:22:15,Congestion,1,Snow,Light
86336.0,2018-02-28 10:44:00,2018-02-28 11:28:13,Congestion,1,Snow,Light
86046.0,2018-02-28 10:45:00,2018-02-28 11:31:17,Congestion,2,Snow,Light
86336.0,2018-02-28 10:46:00,2018-02-28 11:28:13,Congestion,1,Snow,Light
86046.0,2018-02-28 10:48:00,2018-02-28 11:31:17,Congestion,1,Snow,Light
86336.0,2018-02-28 10:50:00,2018-02-28 11:31:17,Congestion,1,Snow,Light
86046.0,2018-02-28 10:51:00,2018-02-28 11:31:17,Congestion,1,Snow,Light
86336.0,2018-02-28 10:53:00,2018-02-28 11:34:13,Congestion,2,Snow,Light
86336.0,2018-02-28 10:56:00,2018-02-28 11:37:13,Congestion,2,Snow,Light
86046.0,2018-02-28 10:56:00,2018-02-28 11:39:14,Congestion,1,Snow,Light
86046.0,2018-02-28 10:58:00,2018-02-28 11:39:14,Congestion,1,Snow,Light
86336.0,2018-02-28 11:00:00,2018-02-28 11:41:18,Congestion,1,Snow,Light
86005.0,2018-02-28 11:05:00,2018-02-28 11:45:17,Congestion,2,Fog,Severe
86336.0,2018-02-28 11:08:00,2018-02-28 11:48:16,Congestion,3,Snow,Light
86005.0,2018-02-28 11:10:00,2018-02-28 11:51:19,Congestion,1,Fog,Severe
86005.0,2018-02-28 11:13:00,2018-02-28 11:56:25,Congestion,2,Fog,Severe
86046.0,2018-02-28 11:15:00,2018-02-28 11:58:21,Congestion,1,Snow,Light
86005.0,2018-02-28 11:16:00,2018-02-28 11:57:21,Congestion,1,Fog,Severe
85706.0,2018-02-28 11:19:26,2018-02-28 11:49:10,Accident,2,Rain,Light
86046.0,2018-02-28 11:26:00,2018-02-28 12:07:20,Congestion,1,Snow,Light
86046.0,2018-02-28 11:28:00,2018-02-28 12:11:15,Congestion,1,Snow,Light
86046.0,2018-02-28 11:35:00,2018-02-28 12:15:19,Congestion,1,Snow,Light
86046.0,2018-02-28 11:40:00,2018-02-28 12:22:18,Congestion,1,Snow,Light
86046.0,2018-02-28 11:42:00,2018-02-28 12:23:20,Congestion,1,Snow,Light
86046.0,2018-02-28 11:44:00,2018-02-28 12:27:19,Congestion,1,Snow,Light
86046.0,2018-02-28 11:51:00,2018-02-28 12:32:18,Congestion,1,Snow,Light
86046.0,2018-02-28 11:55:00,2018-02-28 12:50:27,Congestion,3,Snow,Light
86046.0,2018-02-28 12:02:00,2018-02-28 12:42:21,Congestion,2,Snow,Light
86046.0,2018-02-28 12:03:00,2018-02-28 12:43:29,Congestion,1,Snow,Light
86046.0,2018-02-28 12:10:00,2018-02-28 12:52:19,Congestion,2,Snow,Light
86046.0,2018-02-28 12:11:00,2018-02-28 12:52:19,Congestion,1,Snow,Light
86046.0,2018-02-28 12:15:00,2018-02-28 12:58:20,Congestion,2,Snow,Light
86046.0,2018-02-28 12:17:00,2018-02-28 13:00:23,Congestion,2,Snow,Light
86046.0,2018-02-28 12:19:00,2018-02-28 12:59:20,Congestion,2,Snow,Light
86046.0,2018-02-28 12:20:00,2018-02-28 13:10:30,Congestion,2,Snow,Light
86046.0,2018-02-28 12:29:00,2018-02-28 13:11:22,Congestion,3,Snow,Light
86046.0,2018-02-28 12:33:00,2018-02-28 13:14:22,Congestion,2,Snow,Light
86046.0,2018-02-28 12:35:00,2018-02-28 13:17:22,Congestion,2,Snow,Light
86046.0,2018-02-28 12:35:00,2018-02-28 13:25:25,Congestion,1,Snow,Light
86046.0,2018-02-28 13:07:00,2018-02-28 13:48:27,Congestion,1,Snow,Light
86046.0,2018-02-28 13:10:00,2018-02-28 13:51:19,Congestion,1,Snow,Light
86046.0,2018-02-28 13:12:00,2018-02-28 13:52:23,Congestion,2,Snow,Light
86046.0,2018-02-28 13:13:00,2018-02-28 13:56:25,Congestion,1,Snow,Light
86046.0,2018-02-28 13:14:00,2018-02-28 13:57:23,Congestion,2,Snow,Light
86046.0,2018-02-28 13:15:00,2018-02-28 13:56:25,Congestion,1,Snow,Light
86046.0,2018-02-28 13:25:00,2018-02-28 14:06:27,Congestion,1,Snow,Light
86046.0,2018-02-28 13:36:00,2018-02-28 14:20:27,Congestion,1,Snow,Light
86046.0,2018-02-28 13:37:00,2018-02-28 14:18:25,Congestion,1,Snow,Light
86046.0,2018-02-28 13:42:00,2018-02-28 14:22:27,Congestion,2,Snow,Light
86046.0,2018-02-28 13:43:00,2018-02-28 14:24:20,Congestion,2,Snow,Light
86046.0,2018-02-28 13:44:00,2018-02-28 14:26:29,Congestion,2,Snow,Light
86046.0,2018-02-28 13:51:00,2018-02-28 14:33:34,Congestion,1,Snow,Light
86046.0,2018-02-28 13:52:00,2018-02-28 14:33:34,Congestion,1,Snow,Light
86046.0,2018-02-28 13:56:00,2018-02-28 14:37:31,Congestion,2,Snow,Light
86336.0,2018-02-28 14:36:00,2018-02-28 15:17:39,Congestion,2,Snow,Light
86005.0,2018-02-28 14:58:00,2018-02-28 15:39:32,Congestion,2,Fog,Severe
86301.0,2018-03-10 21:24:27,2018-03-10 21:54:07,Accident,2,Rain,Light
85034.0,2018-03-10 22:57:00,2018-03-10 23:37:33,Congestion,1,Rain,Light
85034.0,2018-03-10 23:17:00,2018-03-11 00:01:33,Congestion,2,Rain,Light
85034.0,2018-03-10 23:37:00,2018-03-11 00:17:31,Congestion,2,Rain,Light
86336.0,2018-03-11 10:28:00,2018-03-11 11:12:33,Congestion,2,Rain,Light
86336.0,2018-03-11 11:34:00,2018-03-11 12:18:35,Congestion,2,Rain,Light
86336.0,2018-03-11 12:01:00,2018-03-11 12:46:34,Congestion,2,Rain,Light
85212.0,2018-03-11 12:57:00,2018-03-11 13:37:35,Congestion,2,Rain,Light
86005.0,2018-03-18 08:30:00,2018-03-18 09:13:03,Congestion,1,Snow,Light
86046.0,2018-03-18 08:37:00,2018-03-18 09:19:05,Congestion,1,Snow,Light
86005.0,2018-03-18 08:42:00,2018-03-18 09:25:04,Congestion,2,Snow,Light
86046.0,2018-03-18 08:43:00,2018-03-18 09:25:04,Congestion,1,Snow,Light
86046.0,2018-03-18 08:51:00,2018-03-18 09:33:04,Congestion,1,Snow,Light
86005.0,2018-03-18 08:57:00,2018-03-18 09:39:04,Congestion,1,Snow,Light
86005.0,2018-03-18 09:08:00,2018-03-18 09:49:05,Congestion,1,Snow,Light
86005.0,2018-03-18 09:15:00,2018-03-18 09:56:05,Congestion,1,Snow,Light
86046.0,2018-03-18 09:45:00,2018-03-18 10:27:06,Congestion,1,Snow,Light
86046.0,2018-03-18 10:06:00,2018-03-18 10:49:07,Congestion,2,Snow,Light
86046.0,2018-03-18 10:12:00,2018-03-18 11:00:06,Congestion,1,Snow,Light
86046.0,2018-03-18 10:15:00,2018-03-18 10:58:06,Congestion,2,Snow,Light
86046.0,2018-03-18 10:18:00,2018-03-18 11:00:06,Congestion,1,Snow,Light
86046.0,2018-03-18 10:39:00,2018-03-18 11:21:06,Congestion,2,Snow,Light
86046.0,2018-03-18 13:15:00,2018-03-18 14:00:15,Congestion,1,Snow,Light
85286.0,2018-04-12 22:27:00,2018-04-12 23:08:51,Congestion,1,Fog,Moderate
85901.0,2018-04-17 14:37:00,2018-04-17 15:19:01,Congestion,1,Storm,Severe
85212.0,2018-04-20 13:20:00,2018-04-20 14:03:48,Congestion,1,Fog,Moderate
86040.0,2018-04-20 15:38:00,2018-04-20 16:19:45,Congestion,2,Rain,Light
85286.0,2018-04-22 20:02:29,2018-04-22 20:31:54,Lane-Blocked,2,Cold,Severe
85024.0,2018-04-30 13:05:00,2018-04-30 13:49:04,Congestion,1,Fog,Moderate
86046.0,2018-05-02 06:18:00,2018-05-02 07:22:17,Congestion,1,Snow,Light
86046.0,2018-05-02 06:18:00,2018-05-02 06:59:18,Congestion,2,Snow,Light
86046.0,2018-05-02 06:20:00,2018-05-02 07:05:20,Congestion,1,Snow,Light
86046.0,2018-05-02 06:39:00,2018-05-02 07:23:17,Congestion,1,Snow,Light
86046.0,2018-05-02 06:42:00,2018-05-02 07:23:17,Congestion,1,Snow,Light
86046.0,2018-05-02 06:49:00,2018-05-02 07:31:17,Congestion,3,Snow,Light
86046.0,2018-05-02 07:06:00,2018-05-02 07:47:21,Congestion,2,Snow,Light
86046.0,2018-05-02 07:12:00,2018-05-02 07:53:18,Congestion,2,Snow,Light
86046.0,2018-05-02 07:14:00,2018-05-02 07:55:17,Congestion,2,Snow,Light
86046.0,2018-05-02 07:21:00,2018-05-02 08:02:17,Congestion,2,Snow,Light
86046.0,2018-05-02 07:29:00,2018-05-02 08:11:19,Congestion,2,Snow,Light
86046.0,2018-05-02 08:26:00,2018-05-02 09:08:19,Congestion,1,Snow,Light
86336.0,2018-05-02 17:48:33,2018-05-02 18:18:15,Accident,3,Rain,Light
85122.0,2018-05-12 04:00:00,2018-05-12 04:41:27,Congestion,2,Fog,Moderate
86336.0,2018-06-16 18:33:00,2018-06-16 19:16:13,Congestion,1,Rain,Light
86336.0,2018-06-16 19:14:00,2018-06-16 20:20:13,Congestion,1,Rain,Light
86336.0,2018-06-16 20:05:00,2018-06-16 21:20:41,Congestion,1,Rain,Light
85128.0,2018-07-03 15:32:38,2018-07-03 16:27:36,Lane-Blocked,3,Cold,Severe
86336.0,2018-07-07 21:32:00,2018-07-07 22:12:12,Congestion,0,Rain,Moderate
85286.0,2018-07-09 23:17:00,2018-07-10 00:04:34,Congestion,1,Rain,Light
85286.0,2018-07-09 23:18:29,2018-07-09 23:48:14,Accident,2,Rain,Light
85024.0,2018-07-10 00:43:00,2018-07-10 01:23:29,Congestion,1,Rain,Light
86301.0,2018-07-10 18:43:00,2018-07-10 19:23:44,Congestion,2,Rain,Light
86023.0,2018-07-10 21:09:00,2018-07-10 21:50:00,Congestion,2,Rain,Light
85541.0,2018-07-11 21:28:00,2018-07-11 22:12:52,Congestion,1,Rain,Light
86336.0,2018-07-11 21:53:00,2018-07-11 22:34:47,Congestion,2,Rain,Light
85286.0,2018-07-11 23:26:00,2018-07-12 00:07:49,Congestion,1,Rain,Light
85024.0,2018-07-11 23:56:00,2018-07-12 00:37:48,Congestion,1,Rain,Light
85024.0,2018-07-12 00:10:00,2018-07-12 00:51:49,Congestion,1,Rain,Light
86336.0,2018-07-12 00:18:00,2018-07-12 00:59:49,Congestion,1,Rain,Light
86046.0,2018-07-12 15:27:00,2018-07-12 16:14:58,Congestion,2,Rain,Light
85706.0,2018-07-12 23:03:04,2018-07-12 23:32:46,Accident,2,Rain,Light
85706.0,2018-07-13 02:06:08,2018-07-13 02:35:47,Accident,2,Rain,Light
85706.0,2018-07-13 02:16:34,2018-07-13 02:46:16,Accident,2,Rain,Light
85706.0,2018-07-13 03:45:58,2018-07-13 04:15:37,Accident,2,Rain,Light
85706.0,2018-07-13 04:31:00,2018-07-13 05:11:53,Congestion,1,Rain,Light
86005.0,2018-07-13 18:52:00,2018-07-13 19:34:20,Congestion,1,Rain,Light
86301.0,2018-07-14 18:30:00,2018-07-14 19:20:14,Congestion,2,Rain,Light
86301.0,2018-07-14 18:46:00,2018-07-14 19:29:37,Congestion,1,Rain,Light
86336.0,2018-07-16 23:23:00,2018-07-17 00:04:33,Congestion,1,Rain,Light
86336.0,2018-07-17 20:21:28,2018-07-17 20:50:26,Accident,3,Rain,Light
85901.0,2018-07-18 20:25:00,2018-07-18 21:06:49,Congestion,2,Rain,Light
86336.0,2018-07-18 21:22:00,2018-07-18 22:02:57,Congestion,2,Rain,Light
86047.0,2018-07-20 04:55:00,2018-07-20 05:38:55,Congestion,2,Rain,Light
86336.0,2018-07-26 21:01:00,2018-07-26 21:43:01,Congestion,2,Cold,Severe
86336.0,2018-07-27 09:28:00,2018-07-27 10:11:02,Congestion,1,Cold,Severe
86336.0,2018-07-27 14:16:20,2018-07-27 14:45:48,Accident,3,Cold,Severe
86336.0,2018-07-27 20:53:00,2018-07-27 21:35:22,Congestion,1,Cold,Severe
86336.0,2018-07-27 21:33:00,2018-07-27 22:14:20,Congestion,1,Cold,Severe
86336.0,2018-07-27 22:42:00,2018-07-27 23:23:19,Congestion,1,Cold,Severe
86336.0,2018-07-27 22:56:00,2018-07-27 23:38:16,Congestion,2,Cold,Severe
86336.0,2018-07-27 23:16:35,2018-07-27 23:46:04,Accident,3,Cold,Severe
86336.0,2018-07-28 08:29:00,2018-07-28 09:14:14,Congestion,2,Cold,Severe
86336.0,2018-07-28 17:12:00,2018-07-28 18:59:33,Congestion,1,Cold,Severe
86336.0,2018-07-29 22:15:00,2018-07-29 22:55:28,Congestion,2,Rain,Light
86336.0,2018-07-30 22:09:00,2018-07-30 22:50:42,Congestion,2,Rain,Light
85212.0,2018-07-31 06:32:00,2018-07-31 07:12:37,Congestion,1,Rain,Light
85541.0,2018-07-31 06:58:00,2018-07-31 07:38:37,Congestion,2,Rain,Light
85541.0,2018-07-31 07:24:00,2018-07-31 08:04:40,Congestion,2,Rain,Light
85286.0,2018-07-31 12:42:00,2018-07-31 13:22:46,Congestion,1,Rain,Light
85286.0,2018-07-31 12:48:00,2018-07-31 13:28:51,Congestion,1,Rain,Light
86336.0,2018-08-02 00:43:00,2018-08-02 01:24:25,Congestion,1,Rain,Moderate
85706.0,2018-08-02 02:31:25,2018-08-02 03:00:48,Accident,2,Rain,Moderate
86336.0,2018-08-02 04:39:00,2018-08-02 05:25:58,Congestion,2,Rain,Moderate
86336.0,2018-08-02 08:51:00,2018-08-02 09:33:59,Congestion,2,Rain,Moderate
86336.0,2018-08-02 19:40:00,2018-08-02 20:24:39,Congestion,2,Rain,Moderate
86336.0,2018-08-02 21:04:00,2018-08-02 21:47:31,Congestion,2,Rain,Moderate
86336.0,2018-08-02 21:04:00,2018-08-02 21:46:19,Congestion,2,Rain,Moderate
86336.0,2018-08-02 21:05:00,2018-08-02 21:47:31,Congestion,1,Rain,Moderate
86336.0,2018-08-02 22:15:00,2018-08-02 22:56:19,Congestion,1,Rain,Moderate
86336.0,2018-08-03 02:29:00,2018-08-03 03:13:12,Congestion,2,Rain,Moderate
86336.0,2018-08-03 22:29:00,2018-08-03 23:09:28,Congestion,2,Rain,Moderate
86336.0,2018-08-04 16:44:00,2018-08-04 17:25:33,Congestion,2,Rain,Moderate
86336.0,2018-08-04 18:56:00,2018-08-04 19:44:54,Congestion,1,Rain,Moderate
86336.0,2018-08-04 19:15:00,2018-08-04 19:57:05,Congestion,1,Rain,Moderate
86336.0,2018-08-04 19:22:00,2018-08-04 20:03:32,Congestion,1,Rain,Moderate
86336.0,2018-08-04 19:34:00,2018-08-04 20:14:32,Congestion,1,Rain,Moderate
86336.0,2018-08-06 11:08:00,2018-08-06 11:49:50,Congestion,2,Rain,Moderate
86336.0,2018-08-06 13:41:00,2018-08-06 14:23:07,Congestion,1,Rain,Moderate
86336.0,2018-08-07 14:49:00,2018-08-07 15:32:09,Congestion,2,Rain,Moderate
86336.0,2018-08-07 21:45:00,2018-08-07 22:28:10,Congestion,1,Rain,Moderate
86336.0,2018-08-08 10:46:00,2018-08-08 11:30:11,Congestion,2,Rain,Moderate
86336.0,2018-08-08 11:16:00,2018-08-08 12:02:13,Congestion,2,Rain,Moderate
86336.0,2018-08-08 22:15:00,2018-08-08 22:55:31,Congestion,2,Rain,Moderate
86336.0,2018-08-08 22:15:00,2018-08-08 22:56:26,Congestion,1,Rain,Moderate
86336.0,2018-08-09 01:26:00,2018-08-09 02:06:19,Congestion,2,Rain,Moderate
